title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Mysterious Intruder,1946,61,NA,7.3,7,0,0,0,0,0,14.5,44.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
American Ninja 4: The Annihilation,1991,99,NA,2.9,316,24.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
Premier rendez-vous,1941,91,NA,6.8,7,0,0,0,14.5,0,24.5,0,44.5,0,14.5,,0,0,1,0,0,0,0
Villin Pohjolan kulta,1963,85,NA,6.2,5,0,0,0,24.5,44.5,0,24.5,0,0,24.5,,0,0,0,0,0,0,0
Vincent,2001,4,NA,6.7,22,4.5,14.5,4.5,0,4.5,4.5,34.5,14.5,4.5,4.5,,0,0,1,1,0,0,1
Lethal Target,1999,92,NA,3.9,33,14.5,24.5,4.5,14.5,14.5,0,4.5,14.5,4.5,14.5,,1,0,0,0,0,0,0
Radiotel Monaco Tijuana,2000,23,NA,5.8,6,34.5,0,0,0,0,0,14.5,14.5,34.5,0,,0,0,0,0,0,0,1
Heldorado,1946,70,NA,6.3,12,0,0,0,4.5,24.5,0,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Alageyik,1969,90,NA,8.5,7,0,0,0,0,0,14.5,0,24.5,14.5,44.5,,0,0,0,1,0,0,0
Easy Life,1944,20,NA,5.7,8,0,0,0,0,34.5,24.5,24.5,0,0,14.5,,0,0,0,1,0,0,1
Machboim,1980,90,NA,5.9,6,0,0,0,14.5,14.5,0,14.5,34.5,14.5,0,,0,0,0,1,0,0,0
"Au secours, j'ai trente ans!",2004,93,NA,3.3,33,14.5,4.5,14.5,4.5,14.5,24.5,4.5,4.5,4.5,0,,0,0,1,0,0,0,0
Broth of a Boy,1959,77,NA,6.2,9,0,0,0,14.5,14.5,34.5,0,0,14.5,34.5,,0,0,1,0,0,0,0
Long Island Cannibal Massacre,1980,95,NA,2.8,26,14.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,34.5,,0,0,0,0,0,0,0
"Lord's of Flatbush, The",1974,86,NA,5.5,523,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Student Prince in Old Heidelberg, The",1927,106,1205000,7.9,155,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,1,0
"Kinder sind tot, Die",2003,80,NA,8.3,18,0,14.5,0,0,0,14.5,14.5,44.5,14.5,14.5,,0,0,0,0,1,0,0
Rovin' Tumbleweeds,1939,62,NA,5.5,12,0,0,14.5,0,24.5,24.5,0,4.5,24.5,0,,0,0,0,0,0,0,0
"Great Escape, The",1963,172,4000000,8.3,20075,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,1,0,0,1,0,0,0
Final Judgement,1992,90,NA,4.2,30,4.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,0,14.5,,0,0,0,1,0,0,0
Grand Canyon,1991,134,NA,6.7,4350,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Mangiati vivi,1980,87,NA,4.7,278,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Highway to Hell,1992,94,9000000,5.3,423,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Mysteries from Beyond Earth,1975,105,NA,4.2,10,14.5,14.5,14.5,34.5,14.5,14.5,14.5,0,0,14.5,,0,0,0,0,1,0,0
Keep Punching,1939,81,NA,5.6,5,0,0,0,24.5,24.5,44.5,0,0,24.5,0,,0,0,0,1,0,0,0
V gorode Sochi tyomnye nochi,1989,115,NA,7.3,9,0,0,0,14.5,0,14.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
"Passing of the Third Floor Back, The",1935,90,NA,6.4,28,0,0,0,4.5,14.5,4.5,34.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
American Wedding,2003,103,55000000,6.3,13590,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0
Rockabye,1932,70,NA,5.5,13,0,4.5,0,4.5,14.5,14.5,34.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Ena tank sto krebati mou,1975,97,NA,5.7,11,0,4.5,4.5,0,24.5,24.5,14.5,4.5,0,0,,0,0,1,1,0,0,0
Unconditional Love,2002,120,NA,7.1,632,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,PG-13,0,0,1,1,0,0,0
"American Road, The",1953,37,NA,2.1,5,44.5,24.5,24.5,24.5,0,0,0,0,0,0,,0,0,0,0,1,0,1
...And Millions Die!,1973,93,NA,4.4,23,14.5,0,4.5,34.5,24.5,14.5,0,0,0,14.5,,0,0,0,0,0,0,0
Everything for a Reason,2000,89,NA,7.2,35,4.5,0,0,4.5,14.5,0,0,4.5,14.5,45.5,,0,0,1,0,0,1,0
In Celebration,1975,131,NA,6.6,52,0,0,0,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Falkehjerte,1999,80,NA,4.8,29,0,4.5,14.5,14.5,0,14.5,4.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
Morning Breath,2002,17,NA,7.2,18,0,0,0,4.5,14.5,14.5,4.5,44.5,4.5,14.5,,0,0,0,0,0,0,1
Abducted,1986,87,NA,4.9,73,14.5,4.5,4.5,4.5,24.5,4.5,24.5,0,4.5,4.5,,0,0,0,1,0,0,0
"Star Is Born, A",1937,111,1173639,7.5,687,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
Yakuza no hakaba: Kuchinashi no hana,1976,97,NA,7.8,71,0,0,4.5,0,4.5,4.5,14.5,24.5,4.5,34.5,,1,0,0,0,0,0,0
"Clairvoyant, The",1982,97,NA,5.2,51,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Black Mic Mac,1986,93,NA,5.2,52,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,0,,0,0,1,0,0,0,0
Jagdrevier der scharfen Gemsen,1975,76,NA,2.5,10,45.5,14.5,14.5,14.5,0,14.5,0,0,14.5,0,,0,0,1,0,0,0,0
American Beauty Pie,2000,8,NA,7.8,6,34.5,0,0,0,0,0,0,14.5,34.5,14.5,,0,0,1,0,0,0,1
Billy Elliot,2000,110,5000000,7.7,16725,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,R,0,0,0,1,0,0,0
Cronos,1993,94,NA,6.6,1269,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,1,0,0,1,0,0,0
"Karate Kid, Part III, The",1989,112,NA,3.9,4141,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
"Ten Commandments, The",1923,146,1800000,7.5,97,4.5,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Curse of the Catwoman,1992,71,NA,5.5,54,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
Mein Stern,2001,65,NA,6.2,34,0,0,4.5,4.5,14.5,34.5,0,24.5,24.5,4.5,,0,0,0,0,0,1,0
Hell's Kitchen,1939,81,NA,4.5,51,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Betty Boop's May Party,1933,7,NA,6.4,11,0,0,0,0,4.5,44.5,4.5,34.5,0,0,,0,1,0,0,0,0,1
Moon Pilot,1962,98,NA,5.2,56,4.5,4.5,14.5,4.5,14.5,4.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
One Man Show: A Musical Documentary,2004,74,NA,6.9,14,24.5,0,0,0,0,4.5,4.5,0,4.5,45.5,,0,0,0,0,1,0,0
Whatever,1998,112,NA,6,464,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,R,0,0,0,1,0,0,0
Forgotten Silver,1995,53,NA,7.5,1302,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
"Zehnte Sommer, Der",2003,98,NA,8.3,9,0,0,0,0,14.5,14.5,14.5,34.5,34.5,0,,0,0,1,1,0,0,0
Thank Your Lucky Stars,1943,124,NA,7.3,212,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
This Filthy Earth,2001,111,NA,5.6,43,14.5,14.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Paradigma,1985,120,NA,6.3,7,0,0,0,14.5,0,44.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
Cartagine in fiamme,1960,105,NA,4.7,18,4.5,0,14.5,4.5,34.5,14.5,14.5,4.5,0,4.5,,1,0,0,1,0,1,0
Double Revenge,1990,95,NA,2.9,17,4.5,14.5,24.5,14.5,0,0,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Straw Dogs,1971,113,3251794,7.4,4755,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Indianski igri,1990,95,NA,6.6,7,0,0,0,0,0,14.5,24.5,44.5,14.5,0,,0,0,0,1,0,0,0
"Adventures of Dollie, The",1908,12,0,5.1,34,4.5,4.5,4.5,4.5,24.5,14.5,4.5,24.5,4.5,14.5,,1,0,0,0,0,0,1
"Hi-Line, The",1999,95,NA,5.9,166,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,PG,0,0,0,1,0,0,0
Khwahish,2003,152,NA,2.6,12,14.5,45.5,0,0,0,4.5,0,4.5,4.5,4.5,,0,0,0,1,0,1,0
"Daredevil, The",1972,70,NA,4.3,7,0,0,0,24.5,14.5,14.5,14.5,0,24.5,0,,1,0,0,0,0,0,0
Broken Arrow,1950,93,NA,7.2,692,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
"Mor, jeg har patienter",1972,80,NA,7.6,5,0,0,0,44.5,0,0,0,0,0,64.5,,0,0,0,0,0,0,0
Sister Stella L.,1984,96,NA,7.6,13,0,0,0,0,0,4.5,4.5,24.5,4.5,45.5,,0,0,0,1,0,0,0
"Accueil de jour, L'",2000,18,NA,8.5,5,0,0,0,0,0,0,0,24.5,84.5,0,,0,0,0,0,1,0,1
Prehistoric Women,1950,74,NA,2.3,47,24.5,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Club Vampire,1998,76,NA,1.8,84,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,0,4.5,R,0,0,0,0,0,0,0
Dragoon Wells Massacre,1957,88,NA,5.1,32,0,0,4.5,14.5,14.5,24.5,14.5,4.5,4.5,0,,0,0,0,0,0,0,0
Allanamiento de morada,1998,16,NA,8.1,45,4.5,0,4.5,0,0,0,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,1
Bridge to the Sun,1961,113,NA,7,80,4.5,0,0,0,4.5,14.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Code of the West,1947,57,NA,6.5,11,0,0,0,0,0,44.5,44.5,0,0,4.5,,0,0,0,0,0,0,0
Strsljen,1998,107,NA,6.5,45,14.5,4.5,0,4.5,4.5,24.5,4.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
You Stupid Man,2002,95,NA,5.8,294,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,1,0
"Gatling Gun, The",1973,93,NA,5.1,37,0,14.5,4.5,14.5,14.5,34.5,4.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
Tempi duri per i vampiri,1959,85,NA,4,14,4.5,14.5,4.5,0,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Under Two Flags,1936,98,1500000,6.6,71,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Domino Principle, The",1977,97,NA,4.8,242,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
My Outlaw Brother,1951,82,NA,5.2,13,14.5,0,4.5,4.5,34.5,24.5,0,0,0,14.5,,0,0,0,0,0,0,0
"Kind of Hush, A",1999,96,NA,5.7,26,4.5,4.5,0,4.5,14.5,14.5,4.5,14.5,0,34.5,,0,0,0,1,0,0,0
Libera me,2000,119,4000000,6.4,58,0,0,4.5,14.5,4.5,24.5,14.5,14.5,14.5,4.5,,1,0,0,1,0,0,0
Hank and Mike,2000,15,NA,3.1,9,14.5,0,24.5,0,0,0,0,14.5,14.5,44.5,,0,0,1,0,0,0,1
Octopus,1998,92,NA,8.6,11,4.5,0,0,0,0,4.5,0,4.5,0,74.5,,0,0,0,0,0,0,0
Bear Island,1979,118,NA,4.8,238,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Rage Net,1988,1,NA,7.6,41,4.5,0,0,4.5,4.5,24.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,1
Twister,1990,93,NA,5.1,431,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Mummy Strikes, The",1943,8,NA,6.1,45,0,4.5,4.5,4.5,4.5,44.5,14.5,14.5,4.5,14.5,,0,1,0,0,0,0,1
Mirrors,1978,88,NA,3.5,19,14.5,0,34.5,14.5,14.5,14.5,4.5,0,14.5,0,,0,0,0,0,0,0,0
Mat,1989,200,NA,7.8,8,0,0,0,0,0,14.5,14.5,24.5,34.5,14.5,,0,0,0,1,0,0,0
Picknick mit Weissmann,1968,13,NA,7,30,0,0,4.5,0,4.5,14.5,34.5,14.5,14.5,14.5,,0,1,0,0,0,0,1
"Fugitive, The",1910,17,NA,4.5,19,4.5,14.5,14.5,4.5,14.5,14.5,24.5,4.5,0,14.5,,0,0,0,1,0,0,1
Rey muerto,1995,12,NA,8.1,17,0,0,14.5,0,0,0,14.5,14.5,24.5,34.5,,0,0,0,0,0,0,1
She Good Fighter,1995,85,NA,5,73,14.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,1,0
"Pirate, The",1948,102,3700000,7.1,529,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
Bridge Ahoy!,1936,7,NA,7.3,11,0,0,4.5,0,0,0,14.5,24.5,34.5,4.5,,0,1,1,0,0,0,1
"Glass Shield, The",1994,109,NA,6,341,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Fever Pitch,1985,96,NA,3.3,49,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
Super Climax,1980,75,NA,3.7,16,14.5,0,0,0,4.5,24.5,4.5,4.5,0,34.5,,0,0,0,0,0,0,0
Tom and Jerry: The Movie,1992,84,NA,3.9,389,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,1,1,0,0,0,0
Er was eens... Luna,2003,10,NA,1.1,10,94.5,14.5,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1
Tender Is the Night,1962,142,NA,5.6,75,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
Vildanden,1963,105,NA,4.3,12,4.5,4.5,14.5,0,4.5,24.5,0,4.5,0,24.5,,0,0,0,1,0,0,0
Faraonul,2004,82,NA,6.1,7,0,14.5,0,14.5,24.5,0,14.5,0,0,24.5,,0,0,0,1,0,0,0
Illicit Behavior,1992,101,NA,4.6,68,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Bloodsuckers,1998,85,NA,1.8,19,74.5,24.5,0,4.5,0,0,0,0,0,0,,0,0,0,0,0,0,0
Crazy Like a Fox,2003,98,NA,7.2,5,24.5,0,0,0,0,0,44.5,24.5,0,24.5,,0,0,1,1,0,0,0
Beed-o baad,1999,77,NA,6.8,41,4.5,0,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Initiation,1987,92,NA,4.6,24,14.5,14.5,4.5,0,24.5,14.5,14.5,4.5,0,4.5,,0,0,0,1,0,0,0
Joanna Francesa,1973,110,NA,6.4,17,4.5,0,4.5,4.5,14.5,14.5,34.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Strange Residues,1981,13,NA,3.9,14,14.5,14.5,4.5,0,4.5,4.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,1
"Patient, The",1994,31,NA,6.7,9,0,0,0,14.5,0,44.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,1
Happy Go Lovely,1951,97,NA,6.2,82,0,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
36 Chowringhee Lane,1981,122,NA,7.7,41,4.5,4.5,0,0,4.5,4.5,4.5,24.5,34.5,14.5,,0,0,0,0,0,0,0
Skinned Deep,2004,97,NA,4,40,24.5,14.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,24.5,R,0,0,0,0,0,0,0
"Hidden II, The",1994,91,NA,3.1,171,24.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Hail Columbia,1935,10,NA,4.7,9,0,0,14.5,14.5,64.5,14.5,0,0,0,0,,0,0,0,0,1,0,1
"Weather Underground, The",2002,92,NA,7.7,566,4.5,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,0,1,0,0
Rainbow,1996,98,NA,3.9,73,14.5,14.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Sjecas li se, Dolly Bell",1981,107,NA,8.1,368,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,44.5,,0,0,1,1,0,1,0
Nanou,1986,101,NA,6.4,27,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,1,0
"Pilot, Der",2000,6,NA,6.3,21,0,4.5,4.5,4.5,4.5,0,44.5,14.5,4.5,4.5,,0,0,0,0,0,0,1
Western Jamboree,1938,60,NA,7,6,0,14.5,0,0,0,14.5,0,34.5,34.5,0,,0,0,0,0,0,0,0
"Last Attack of the Beast, The",2002,14,NA,6.9,25,0,0,0,0,4.5,14.5,34.5,4.5,24.5,14.5,,0,0,0,0,0,0,1
Virginia,1941,110,NA,6.8,14,0,0,0,0,0,14.5,24.5,34.5,0,24.5,,0,0,0,1,0,1,0
"Sunshine Makers, The",1935,7,NA,5.4,14,0,0,0,14.5,14.5,24.5,4.5,0,14.5,24.5,,0,1,0,0,0,0,1
"Singing Cowboy, The",1936,56,NA,5.2,6,0,0,34.5,14.5,0,0,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
I Am Dina,2002,122,NA,6.4,951,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Lanling wang,1995,95,NA,6,16,0,0,0,4.5,14.5,34.5,24.5,0,4.5,14.5,,0,0,0,0,0,0,0
Kaki bakar,1995,70,NA,7.4,17,14.5,4.5,0,0,0,0,0,14.5,34.5,24.5,,0,0,0,1,0,0,0
"Greenskeeper, The",2002,90,80000,4.7,38,4.5,4.5,14.5,24.5,4.5,14.5,14.5,4.5,4.5,14.5,R,0,0,1,0,0,0,0
"American Scream, The",1988,85,NA,2.5,17,34.5,0,14.5,14.5,14.5,14.5,0,0,0,0,,0,0,1,0,0,0,0
Man of the Year,1995,86,NA,6,129,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Big Caper, The",1957,84,NA,5.6,14,0,0,4.5,0,24.5,14.5,34.5,0,0,14.5,,0,0,0,1,0,0,0
Frightmare,1974,88,NA,5.4,117,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
Yadon ilaheyya,2002,100,NA,6.3,805,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,1,0,1,0
Tommy,1975,111,5000000,6.1,2916,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Fists of Iron,1995,94,NA,3.7,34,24.5,4.5,24.5,24.5,4.5,4.5,0,0,0,4.5,R,1,0,0,0,0,0,0
Sorority Babes in the Slimeball Bowl-O-Rama,1988,80,90000,4,338,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Tramwaj,1966,5,NA,5.9,40,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,1
"Magic Snowman, The",1988,85,NA,5.7,25,14.5,4.5,4.5,0,4.5,34.5,4.5,4.5,4.5,34.5,,0,0,0,0,0,0,0
"Sommer des Samurai, Der",1986,100,NA,5.5,11,4.5,0,4.5,14.5,0,0,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
FitzPatrick Traveltalks: Glimpses of Western Germany,1954,9,NA,2.4,6,34.5,14.5,0,0,14.5,0,14.5,0,0,14.5,,0,0,0,0,1,0,1
Horror Express,1973,84,NA,6.1,673,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Kong shan ling yu,1979,120,NA,7.6,30,0,0,0,4.5,4.5,0,24.5,24.5,14.5,34.5,,0,0,0,0,0,0,0
Cherokee Strip,1940,86,NA,5.9,10,0,0,0,14.5,0,74.5,24.5,0,0,0,,0,0,0,0,0,0,0
Human Experiments,1980,82,NA,3.6,36,4.5,4.5,14.5,24.5,14.5,4.5,14.5,0,4.5,14.5,,0,0,0,0,0,0,0
Only the Lonely,1991,104,NA,6,1702,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
Born Yesterday,1950,103,NA,7.5,1275,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,1,0,0,0
Bubasinter,1971,80,NA,5.8,11,0,0,0,4.5,0,0,24.5,14.5,24.5,14.5,,0,0,1,1,0,0,0
Johanna D'Arc of Mongolia,1989,165,NA,8.5,30,4.5,4.5,0,0,0,4.5,14.5,14.5,4.5,45.5,,0,0,0,0,0,0,0
"I Killed My Lesbian Wife, Hung Her on a Meat Hook, and Now I Have a Three-Picture Deal at Disney",1993,16,NA,3.9,101,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,,0,0,1,0,0,0,1
Un coeur en hiver,1992,105,NA,7.5,1904,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,,0,0,0,1,0,1,0
Out of the Blue,1947,84,NA,6,12,0,0,0,4.5,14.5,14.5,24.5,0,4.5,24.5,,0,0,1,0,0,0,0
"Bear That Couldn't Sleep, The",1939,9,NA,7.7,8,0,0,0,0,14.5,0,34.5,14.5,24.5,14.5,,0,1,1,0,0,0,1
Our Winning Season,1978,92,NA,6.2,19,0,4.5,0,4.5,24.5,4.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Komediya strogogo rezhima,1993,78,NA,7.4,21,4.5,0,4.5,0,0,4.5,24.5,14.5,4.5,34.5,,0,0,1,0,0,0,0
Child Psychology,2004,14,7000,6.6,7,0,24.5,0,0,0,0,0,45.5,0,14.5,,0,0,1,0,0,0,1
Better Than Ever,1997,85,NA,5.2,5,0,0,44.5,0,24.5,0,24.5,24.5,0,0,,1,0,1,0,0,0,0
"Passion of Martin, The",1991,49,NA,3.1,32,44.5,4.5,0,4.5,4.5,4.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Wild Gals of the Naked West,1962,65,26000,2.7,74,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Around the World of Mike Todd,1968,50,NA,2.8,5,24.5,0,24.5,0,0,24.5,0,24.5,0,24.5,,0,0,0,0,1,0,0
Stay Hungry,1976,102,NA,5.5,438,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,1,0,0,0
Outlaws of the Desert,1941,66,NA,6,17,4.5,14.5,4.5,4.5,4.5,14.5,0,14.5,14.5,24.5,,1,0,0,0,0,0,0
Let the Balloon Go,1976,92,NA,7.3,9,14.5,0,0,0,0,0,44.5,34.5,14.5,0,,0,0,0,1,0,0,0
Draw,1993,2,NA,6.4,18,0,0,0,4.5,4.5,34.5,34.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
"Direction d'acteur par Jean Renoir, La",1968,27,NA,5.5,5,0,0,24.5,0,0,24.5,44.5,0,24.5,0,,0,0,0,0,0,0,1
Satan's Little Helper,2004,99,NA,5.3,129,14.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
"National Health, The",1973,95,NA,5,21,4.5,4.5,0,4.5,14.5,4.5,4.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
37 og et halvt,2005,101,NA,5.6,27,14.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,,0,0,1,1,0,0,0
"Follow Me, Boys!",1966,131,NA,6.5,345,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,1,0,0,0
Menq,1969,27,NA,7,5,0,0,0,0,0,24.5,44.5,24.5,0,24.5,,0,0,0,0,1,0,1
Dove siete? Io sono qui,1993,148,NA,6.9,10,0,0,0,0,24.5,24.5,34.5,24.5,14.5,0,,0,0,0,1,0,1,0
On Tiptoe: The Music of Ladysmith Black Mambazo,2000,58,NA,7.4,11,0,4.5,0,0,4.5,0,0,24.5,14.5,34.5,,0,0,0,0,1,0,0
You Know What Sailors Are,1954,89,NA,4.4,18,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Olsenbanden gir seg aldri!,1981,101,NA,5.4,67,4.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
Alien,1979,116,11000000,8.3,63400,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,R,0,0,0,0,0,0,0
Cry of the City,1948,95,NA,7.2,88,0,0,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Fan, The",1949,89,NA,5.6,59,4.5,4.5,4.5,14.5,4.5,24.5,14.5,4.5,14.5,4.5,,0,0,0,0,0,0,0
Um Sol Alaranjado,2001,17,NA,8.7,13,4.5,4.5,0,0,0,0,0,14.5,34.5,34.5,,0,0,0,0,0,0,1
Separate Vacations,1986,91,NA,3.9,66,4.5,14.5,4.5,24.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Shadow of the Hawk,1976,92,NA,4.8,48,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
State and Main,2000,105,NA,7,6995,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,1,0,0,0,0
