title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Dangerous Proposition,1998,105,NA,5.5,40,14.5,14.5,4.5,0,4.5,4.5,4.5,0,14.5,44.5,,0,0,0,1,0,0,0
"Jigsaw Man, The",1983,94,NA,5.2,215,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
How to Sleep,1953,7,NA,6.5,49,4.5,4.5,0,0,14.5,24.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Ring of Desire,1981,57,NA,5,7,14.5,0,0,0,14.5,14.5,44.5,14.5,0,0,,0,0,0,0,0,0,0
"Cangaceiro, O",1953,105,NA,7.8,62,0,0,0,4.5,4.5,4.5,4.5,24.5,34.5,24.5,,1,0,0,1,0,0,0
Comme un boomerang,1976,100,NA,7.4,109,4.5,0,4.5,0,4.5,4.5,14.5,14.5,14.5,45.5,,0,0,0,0,0,0,0
Operation Bluebird,1999,15,NA,4.4,8,0,24.5,0,34.5,0,14.5,14.5,0,14.5,0,,1,0,0,0,0,0,1
You Nazty Spy!,1940,18,NA,7.9,120,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,34.5,,0,0,1,0,0,0,1
Wallace & Gromit: The Wrong Trousers,1993,30,NA,8.4,14976,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,1,1,0,0,0,1
Samba,1965,106,NA,6.8,13,4.5,0,4.5,0,4.5,4.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Cast a Long Shadow,1959,82,NA,5.4,23,4.5,0,4.5,14.5,34.5,4.5,14.5,4.5,0,14.5,,0,0,0,0,0,0,0
Ticket to Jerusalem,2002,85,NA,4.6,89,34.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Never Say Die,1995,96,NA,3.4,45,14.5,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,0,,1,0,0,1,0,0,0
Billabong,1968,9,NA,8.4,5,0,0,0,0,0,0,0,44.5,24.5,44.5,,0,0,0,0,0,0,1
My Kingdom,2001,117,NA,6.1,149,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Chubasco,1968,100,NA,5.8,29,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Candidate, The",1972,109,NA,7.1,1505,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Up!,1976,80,NA,5.9,311,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
Fuck It,2000,5,NA,3.9,13,44.5,4.5,0,0,0,0,0,0,14.5,34.5,,0,0,0,0,0,0,1
"Taxman, The",1999,104,1000000,5.7,169,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,1,0,1,0,0,0,0
Overlord,1975,85,NA,6.3,15,0,0,0,4.5,4.5,24.5,14.5,4.5,24.5,24.5,,0,0,0,1,0,0,0
Mr. B Natural,1957,29,NA,3.3,106,45.5,14.5,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,1
Skin and Bone,1996,110,NA,5.4,40,14.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Summer School Teachers,1974,85,NA,4.2,18,14.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Northern Star,2003,82,NA,5.3,11,0,0,14.5,0,24.5,4.5,4.5,24.5,0,4.5,,0,0,0,0,0,0,0
Carnival,1946,93,NA,6.1,16,0,0,14.5,0,14.5,14.5,34.5,14.5,0,0,,0,0,0,0,0,1,0
Antilles sur Seine,2000,104,NA,4.4,56,4.5,14.5,14.5,14.5,14.5,14.5,0,4.5,0,4.5,,0,0,1,0,0,0,0
Nauchnaya sektsiya pilotov,1996,113,NA,7.1,14,0,4.5,0,4.5,0,4.5,34.5,4.5,24.5,14.5,,0,0,0,0,0,0,0
"Palm Beach Story, The",1942,88,NA,7.8,1224,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,1,0,0,1,0
Born to Fight,1956,15,NA,5.8,6,0,0,14.5,0,14.5,64.5,0,0,0,0,,0,0,0,0,1,0,1
"Nightmare On Elm Street: The Dream Child, A",1989,89,6000000,4.3,2988,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Rescuers, The",1977,77,NA,6.7,1917,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,4.5,,0,1,0,0,0,0,0
"Divorce of Lady X, The",1938,91,NA,6.8,152,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Cirkeline VIII - Klodsmus,1970,13,NA,6.4,7,0,0,0,0,0,74.5,0,14.5,0,14.5,,0,0,0,0,0,0,1
"Canterville Ghost, The",1944,96,NA,6.7,335,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Speedtrap,1977,113,NA,5,21,4.5,4.5,14.5,24.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,1,0,0,0
Free Fall,1999,92,NA,4.7,123,4.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
Spartan,2004,106,NA,6.9,5589,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,0,1,0,0,0
"Gun in His Hand, A",1945,19,NA,7.1,9,0,0,0,0,14.5,34.5,14.5,44.5,0,0,,0,0,0,1,0,0,1
Grand bonheur,1993,165,NA,5.9,14,14.5,4.5,0,14.5,24.5,0,14.5,14.5,0,14.5,,0,0,1,1,0,0,0
Underground Zero,2002,76,NA,6.2,10,0,14.5,14.5,14.5,14.5,34.5,0,24.5,14.5,0,,0,0,0,0,0,0,0
Night and the City,1992,105,NA,5.7,798,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Milo-Milo,1979,103,NA,7,5,0,0,0,0,24.5,0,84.5,0,0,0,,0,0,0,0,0,0,0
"Honey, I Shrunk the Audience",1995,23,NA,7.4,347,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,0,1
Psycho from Texas,1981,89,NA,2.8,30,14.5,14.5,14.5,4.5,14.5,4.5,0,4.5,0,34.5,,0,0,0,0,0,0,0
In Heaven,1998,102,NA,5.8,12,0,0,0,14.5,4.5,34.5,0,14.5,14.5,4.5,,0,0,0,1,0,0,0
Neighbours,1952,8,NA,8.5,99,4.5,0,4.5,0,0,4.5,4.5,24.5,14.5,44.5,,0,1,0,0,1,0,1
Dust,1985,96,NA,5.7,49,14.5,14.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
Venice/Venice,1992,110,NA,5.4,83,24.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Prince,1991,75,NA,5.3,10,0,0,0,0,14.5,0,14.5,14.5,14.5,64.5,,0,0,0,0,0,0,0
Plunkett & Macleane,1999,93,NA,6.1,2887,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,1,0,0,0
Ladri di saponette,1989,94,NA,6.9,308,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
"Stranger From Arizona, The",1938,54,NA,5.6,10,0,0,14.5,0,14.5,44.5,34.5,14.5,0,0,,0,0,0,0,0,0,0
Karlik nos,2003,82,NA,6,23,0,0,14.5,4.5,4.5,34.5,4.5,4.5,4.5,14.5,,0,1,0,0,0,0,0
Hardbodies 2,1986,88,NA,2.1,249,34.5,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Walk in the Clouds, A",1995,102,20000000,6.2,4085,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,PG-13,0,0,0,1,0,1,0
To Build a Better Mousetrap,1999,2,NA,6.5,10,0,0,14.5,0,14.5,14.5,24.5,14.5,24.5,24.5,,0,1,0,0,0,0,1
Dark Breed,1996,104,NA,4.2,85,4.5,14.5,24.5,14.5,24.5,14.5,4.5,0,4.5,0,R,0,0,0,0,0,0,0
Captain January,1924,64,NA,7.2,12,4.5,0,0,0,0,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
"Royal Four-Flusher, The",1947,7,NA,7,11,0,0,0,0,4.5,24.5,34.5,0,0,24.5,,0,1,1,0,0,0,1
Babes in Bagdad,1952,79,NA,4.7,11,4.5,0,4.5,24.5,14.5,4.5,0,14.5,4.5,0,,0,0,1,0,0,0,0
Nerolio,1996,90,NA,6.2,14,0,0,0,14.5,4.5,14.5,24.5,0,24.5,14.5,,0,0,0,1,0,0,0
Koko ni irukoto,2001,115,NA,6.3,12,0,0,4.5,0,4.5,14.5,14.5,24.5,0,24.5,,0,0,0,0,0,1,0
Unforgivable Blackness: The Rise and Fall of Jack Johnson,2004,220,NA,8.3,83,0,4.5,0,4.5,4.5,4.5,4.5,14.5,34.5,44.5,,0,0,0,0,1,0,0
Still Looking for Morphine,2001,119,NA,6.9,28,0,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Misbehavin',1979,85,NA,4.2,5,0,24.5,0,0,0,24.5,0,0,64.5,0,,0,0,0,0,0,0,0
Suspense,1946,101,NA,7,10,0,0,0,0,0,45.5,24.5,24.5,14.5,0,,0,0,0,1,0,1,0
Fall Guy,1947,64,NA,7.1,7,0,0,0,0,14.5,44.5,14.5,24.5,0,0,,0,0,0,0,0,0,0
Microscopic Liquid Subway to Oblivion,1970,85,NA,6.6,5,0,0,0,24.5,0,0,24.5,44.5,0,24.5,,0,0,0,0,0,0,0
Evensong,1934,87,NA,4.5,22,4.5,0,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,1,0
Ballet,1995,170,NA,8.7,6,0,0,0,0,0,14.5,0,34.5,34.5,14.5,,0,0,0,0,1,0,0
"Legend of Hillbilly John, The",1974,89,NA,5,13,0,4.5,4.5,0,24.5,34.5,4.5,14.5,0,0,,0,0,0,1,0,0,0
Robot Bastard!,2002,14,NA,8.6,20,4.5,0,0,0,0,0,14.5,24.5,14.5,44.5,,1,0,1,0,0,0,1
High Steaks,1962,7,NA,2.7,25,34.5,24.5,4.5,0,4.5,14.5,0,0,4.5,14.5,,0,1,1,0,0,0,1
Dykkerne,2000,91,NA,5.6,180,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Hysteria,1965,85,NA,5.2,57,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Actrius,1997,90,NA,5.8,37,0,0,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Gimme an 'F',1984,93,NA,3.1,70,24.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Breakaway,1990,85,NA,2.5,11,34.5,4.5,0,0,14.5,0,14.5,0,0,14.5,,0,0,1,1,0,0,0
You and Your Senses of Smell and Taste,1955,8,NA,8,5,0,0,0,0,0,24.5,24.5,24.5,0,44.5,,0,1,0,0,0,0,1
Hoofs and Goofs,1957,16,NA,4.2,45,24.5,14.5,24.5,4.5,24.5,4.5,4.5,0,0,4.5,,0,0,1,0,0,0,1
My Girl Tisa,1948,95,NA,6.7,17,0,0,0,0,4.5,24.5,34.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
End of the World,1977,88,NA,3,64,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Prahaar: The Final Attack,1991,166,NA,8,31,4.5,0,4.5,0,0,4.5,14.5,14.5,24.5,34.5,,1,0,0,1,0,0,0
Morte,2002,15,NA,8.6,5,0,0,0,0,0,0,24.5,24.5,44.5,24.5,,0,0,0,0,0,0,1
"Black Arrow, The",1948,76,NA,6.5,33,0,0,4.5,14.5,4.5,14.5,44.5,14.5,0,4.5,,0,0,0,0,0,0,0
Rancho Notorious,1952,89,NA,7,392,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Excited,1970,53,NA,1.7,20,45.5,14.5,0,0,14.5,0,0,0,0,24.5,,0,0,0,0,0,0,0
Pierino il fichissimo,1981,91,NA,2.3,6,45.5,0,34.5,0,14.5,0,0,0,0,0,,0,0,1,0,0,0,0
Many Happy Returns,1934,64,NA,8.6,5,0,0,0,0,0,24.5,24.5,24.5,24.5,24.5,,0,0,1,0,0,0,0
Den som frykter ulven,2004,106,NA,6.2,132,14.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Near Death,2004,95,NA,2.3,55,64.5,14.5,4.5,4.5,4.5,4.5,0,4.5,0,4.5,R,1,0,0,0,0,0,0
Zitlover,2000,11,NA,6.3,13,0,0,0,0,14.5,4.5,24.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
Love Is Like That,1993,93,NA,4.9,31,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
All the Brothers Were Valiant,1953,101,NA,6.2,114,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Allures,1961,8,NA,6.7,16,0,4.5,0,0,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,0,0,0,1
Mer enn et bryllup,2003,50,NA,6,7,24.5,0,0,0,0,14.5,0,44.5,0,14.5,,0,0,0,0,1,0,0
Belle of Old Mexico,1950,70,NA,4.5,6,0,0,14.5,14.5,14.5,14.5,0,14.5,0,14.5,,0,0,0,0,0,0,0
Three Bewildered People in the Night,1987,92,5000,5.7,22,34.5,0,0,0,14.5,4.5,0,4.5,0,24.5,,0,0,0,1,0,0,0
Secret Friends,1991,97,NA,6.5,25,4.5,0,24.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
Cookies & Stuff,1994,10,NA,6,5,0,24.5,0,0,24.5,24.5,24.5,0,0,24.5,,0,0,0,0,0,0,1
Teen-Age Strangler,1968,61,NA,2.3,76,44.5,14.5,4.5,4.5,0,4.5,4.5,4.5,0,14.5,,0,0,0,1,0,0,0
Koi wa maiorita,1997,107,NA,8,6,0,0,14.5,0,0,0,0,34.5,14.5,34.5,,0,0,1,1,0,1,0
Taboo American Style 2: The Story Continues,1985,68,NA,7.8,24,0,0,0,0,4.5,4.5,14.5,24.5,14.5,34.5,,0,0,0,0,0,0,0
Diasparagmos,1980,18,NA,4.7,6,0,0,14.5,0,14.5,0,45.5,14.5,0,0,,0,0,0,0,0,0,1
Carnosaur 2,1995,83,NA,3.2,237,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Rage in Heaven,1941,85,NA,5.8,53,4.5,4.5,0,4.5,24.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Gryozy,1915,37,NA,8.8,13,0,0,0,0,0,4.5,14.5,4.5,34.5,34.5,,0,0,0,1,0,0,1
Reducing,1931,77,NA,6.8,22,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
"Embalmer, The",1996,85,50000,1.4,22,34.5,14.5,4.5,0,0,0,14.5,0,0,24.5,,0,0,0,0,0,0,0
Appointment in Tokyo,1945,56,NA,7,25,4.5,0,0,0,24.5,14.5,14.5,24.5,24.5,4.5,,0,0,0,0,1,0,0
Lettre d'amour zoulou,2004,100,NA,6.5,6,0,0,0,0,14.5,34.5,34.5,14.5,0,0,,0,0,0,1,0,0,0
"Reluctant Dragon, The",1941,72,NA,6.8,146,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,0
Crime in the Streets,1956,91,NA,6.3,48,4.5,0,0,4.5,14.5,14.5,44.5,14.5,0,14.5,,0,0,0,1,0,0,0
"Fierecillos se divierten, Los",1983,90,NA,3.5,10,14.5,14.5,14.5,0,0,14.5,44.5,0,14.5,14.5,,0,0,1,0,0,0,0
"Alchemist, The",1984,86,NA,3.3,109,14.5,24.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,0,,0,0,0,0,0,0,0
TC 2000,1993,91,NA,3.3,126,24.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
This Love of Ours,1945,90,2000000,5.3,21,0,0,4.5,4.5,24.5,4.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
"Gambling, Gods and LSD",2002,180,NA,6.1,97,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,0,1,0,0
"Best of Times, The",1986,104,NA,5.6,956,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,1,0,0,0
Imaginary Lovers,1986,75,NA,6.1,5,64.5,0,24.5,0,0,0,24.5,0,0,0,,0,0,0,0,0,0,0
Smith!,1969,112,NA,5.8,24,4.5,0,4.5,4.5,24.5,4.5,24.5,4.5,0,24.5,,0,0,0,1,0,0,0
"Beloved, The",1970,88,NA,3.3,28,34.5,4.5,14.5,14.5,4.5,0,4.5,4.5,0,14.5,,0,0,0,1,0,0,0
Actor's and Sin,1952,82,NA,5.8,27,0,0,4.5,4.5,24.5,34.5,14.5,4.5,4.5,4.5,,0,0,1,1,0,0,0
Perils in Nude Modeling,2003,12,NA,9.4,27,0,0,0,4.5,0,0,4.5,4.5,14.5,74.5,,0,0,1,0,0,0,1
"Coup de sirocco, Le",1979,102,NA,5.5,27,4.5,0,4.5,14.5,34.5,4.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
"Insomniac's Nightmare, An",2003,31,20000,7,57,4.5,4.5,0,0,4.5,4.5,4.5,24.5,14.5,44.5,,0,0,0,1,0,0,1
Goofy Goofy Gander,1950,7,NA,5.3,9,14.5,0,0,0,14.5,24.5,44.5,0,0,14.5,,0,1,0,0,0,0,1
Hardly Working,1980,91,NA,4.4,104,14.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Wilhelm Tell,1923,85,NA,7.4,5,0,0,0,0,0,24.5,24.5,44.5,24.5,0,,0,0,0,1,0,0,0
Cesta pustym lesem,1997,87,NA,8.1,17,0,0,0,0,14.5,14.5,14.5,14.5,34.5,4.5,,0,0,0,0,0,0,0
Hollywood Party,1934,70,NA,6,96,4.5,4.5,4.5,14.5,4.5,24.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Stingray,1978,100,NA,4.2,37,0,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,1,0,1,0,0,0,0
Hester Street,1975,90,NA,6.4,141,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Tunnel,2000,94,NA,3,82,24.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,0,4.5,R,0,0,0,0,0,0,0
"Agony and the Ecstasy, The",1965,138,NA,6.6,689,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Bunny and Claude: We Rob Carrot Patches,1968,6,NA,6.3,10,0,0,14.5,0,34.5,0,14.5,44.5,0,14.5,,0,1,1,0,0,0,1
Tell England,1931,80,NA,6.2,7,24.5,0,0,0,0,44.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
"Secret Policeman's Other Ball, The",1982,60,NA,6.5,211,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,1,0,0
Who'll Stop the Rain,1978,126,NA,6.8,387,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,1,0,0,1,0,0,0
Embrace the Darkness,1999,93,NA,2.8,88,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,R,0,0,0,0,0,0,0
Matrimoni,1998,94,NA,6.5,31,0,0,0,4.5,4.5,24.5,34.5,14.5,4.5,0,,0,0,1,0,0,0,0
"Fighting 69th, The",1940,90,NA,6.4,206,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Bure baruta,1998,102,NA,7.5,620,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,R,0,0,0,1,0,0,0
Porky at the Crocadero,1938,8,NA,8.2,10,0,0,14.5,0,14.5,14.5,14.5,34.5,24.5,14.5,,0,1,1,0,0,0,1
Dangle,2003,6,NA,6.4,20,0,0,0,4.5,14.5,14.5,34.5,34.5,14.5,0,,0,0,1,0,0,0,1
"Drafty, Isn't It?",1957,6,NA,6.4,17,24.5,0,0,4.5,4.5,4.5,24.5,0,14.5,14.5,,0,1,1,0,0,0,1
Privileged,1982,96,NA,5.8,26,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,24.5,,0,0,1,1,0,0,0
"Tumbas, Las",1991,90,NA,4.7,11,4.5,0,4.5,4.5,14.5,4.5,14.5,0,4.5,14.5,,0,0,0,1,0,0,0
Ran,1985,160,11500000,8.4,11981,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,1,0,0,1,0,0,0
Henna,1991,180,NA,7.2,16,0,0,4.5,0,14.5,4.5,14.5,24.5,0,34.5,,0,0,0,1,0,1,0
"Hunter, The",1980,97,8000000,5.8,559,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
Lookin' to Get Out,1982,105,17000000,3.6,83,4.5,14.5,14.5,4.5,24.5,4.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Club de rencontres,1987,102,NA,4.3,15,0,14.5,14.5,24.5,4.5,24.5,4.5,4.5,0,14.5,,0,0,1,0,0,0,0
Men of Arnhem,1946,82,NA,6.4,20,0,0,0,0,4.5,14.5,34.5,14.5,14.5,24.5,,0,0,0,0,1,0,0
"Ghost Ship, The",1943,69,NA,6.5,163,0,0,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Serial Metaphysics,1972,20,NA,5.2,8,45.5,0,0,0,0,0,0,14.5,0,34.5,,0,0,0,0,0,0,1
His and Hers,1997,82,NA,4.6,39,14.5,0,14.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
So Sad About Gloria,1975,90,NA,5.1,14,4.5,0,4.5,14.5,24.5,4.5,4.5,0,0,24.5,,0,0,0,0,0,0,0
"Abominable Dr. Phibes, The",1971,94,NA,6.7,1547,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,PG-13,0,0,0,0,0,0,0
Stray Dogs,2004,93,NA,7.3,27,4.5,0,0,0,14.5,4.5,34.5,4.5,4.5,24.5,,0,0,0,1,0,0,0
Black Kites,1996,26,NA,5.8,10,0,14.5,0,0,34.5,0,0,0,34.5,34.5,,0,0,0,0,0,0,1
Night of the Ghouls,1959,69,NA,2.8,225,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Gates of Heaven,1978,85,NA,7.5,546,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,34.5,,0,0,0,0,1,0,0
Noche de bodas,2000,4,NA,6.6,10,0,24.5,0,0,0,24.5,34.5,14.5,14.5,14.5,,0,0,0,0,0,0,1
"Phantom, The",1996,100,45000000,5,3329,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG,1,0,0,0,0,0,0
War Photographer,2001,96,NA,7.7,344,0,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,24.5,,0,0,0,0,1,0,0
Crippled Masters,1981,90,NA,5,163,14.5,4.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,24.5,,1,0,0,1,0,0,0
Final Rinse,1999,92,NA,3.1,19,14.5,14.5,24.5,0,0,4.5,14.5,0,14.5,24.5,,0,0,0,0,0,0,0
Friendship's Death,1987,78,NA,7.5,20,0,0,0,0,0,14.5,14.5,34.5,34.5,4.5,,0,0,0,0,0,0,0
What Where,2000,13,NA,7.6,27,0,0,0,4.5,4.5,4.5,24.5,24.5,4.5,24.5,,0,0,0,1,0,0,1
Dark Star,1991,87,NA,5,34,4.5,4.5,4.5,4.5,0,4.5,4.5,24.5,24.5,24.5,,0,0,1,0,0,0,0
"Pagador de Promessas, O",1962,95,NA,8.7,182,4.5,4.5,4.5,0,4.5,4.5,4.5,4.5,14.5,64.5,,0,0,0,1,0,0,0
"Goldbrick, The",1943,3,NA,6.4,7,0,0,0,0,14.5,14.5,0,24.5,0,44.5,,0,1,0,0,0,0,1
"Delicate Delinquent, The",1957,101,460000,5.9,161,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
St. Pauli Report,1971,92,NA,2.1,6,45.5,0,14.5,0,0,14.5,0,0,0,14.5,,0,0,0,0,0,0,0
Express: Aisle to Glory,1998,12,NA,7.7,38,0,4.5,0,0,4.5,4.5,4.5,4.5,4.5,64.5,,0,0,1,0,0,0,1
Love Stinks,1999,94,4000000,5.3,1311,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,0,0,1,0,0,0,0
Up 'n' Under,1998,99,1000000,5.2,262,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Kapital, czyli jak zrobic pieniadze w Polsce",1989,105,NA,6.6,5,0,0,0,0,0,64.5,44.5,0,0,0,,0,0,1,0,0,0,0
Caged - Le prede umane,1992,87,NA,5.2,29,4.5,0,4.5,14.5,4.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,1,0,0,0
Idiot Box,1996,83,NA,6,229,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Solaris,2002,99,47000000,6.3,11808,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,PG-13,0,0,0,1,0,1,0
Santa Claus,1959,94,NA,2,276,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Tacones lejanos,1991,112,NA,7.1,1506,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Pathos - segreta inquietudine,1988,89,NA,3.5,16,14.5,0,24.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Donor Party,1993,4,NA,3.4,7,14.5,0,24.5,14.5,14.5,14.5,0,0,0,14.5,,0,1,0,0,0,0,1
"White Lions, The",1981,79,NA,4.2,16,14.5,0,0,24.5,14.5,14.5,0,14.5,0,14.5,,0,0,0,1,0,0,0
Anatahan,1954,94,NA,7.2,58,0,0,4.5,4.5,4.5,14.5,4.5,24.5,4.5,34.5,,0,0,0,1,0,0,0
