title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Swedish Erotica 57,1985,60,NA,6.5,10,24.5,0,0,0,24.5,0,0,0,0,64.5,,0,0,0,0,0,0,0
Lost Cause,2000,7,NA,4.6,14,14.5,4.5,0,14.5,0,4.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,1
"Parallax View, The",1974,102,NA,7.2,1519,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Goal Atzmi,1996,16,NA,6.9,7,0,0,14.5,0,0,24.5,0,24.5,14.5,14.5,,0,0,0,1,0,0,1
Vortex,1983,90,80000,4,11,4.5,0,4.5,0,14.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Susan Slade,1961,116,NA,6,100,0,0,4.5,4.5,4.5,14.5,4.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Ventriloquist Cat,1950,7,NA,7.9,46,4.5,4.5,4.5,0,0,4.5,24.5,14.5,14.5,34.5,,0,1,1,0,0,0,1
Porky's Snooze Reel,1941,7,NA,7.5,6,0,0,0,14.5,0,0,34.5,34.5,14.5,0,,0,1,1,0,0,0,1
This Above All,1942,110,NA,6.9,60,0,0,0,4.5,14.5,24.5,14.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
Bajo Bandera,1997,109,NA,5.1,30,14.5,0,0,14.5,4.5,34.5,24.5,4.5,24.5,0,,0,0,0,0,0,0,0
No Holds Barred,1989,93,NA,3.5,1007,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Phffft!,1954,91,NA,6.2,109,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
Illegal in Blue,1995,91,NA,3.9,173,14.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,,1,0,0,1,0,0,0
Helpless,1996,80,NA,6.1,20,14.5,14.5,0,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Mima,1991,84,NA,5.7,19,0,0,0,14.5,4.5,4.5,14.5,24.5,14.5,34.5,,0,0,0,1,0,0,0
Miss Pinkerton,1932,66,NA,6,32,0,4.5,4.5,4.5,14.5,24.5,4.5,34.5,4.5,0,,0,0,1,0,0,0,0
"Chicken of Tomorrow, The",1948,20,NA,3,40,44.5,14.5,14.5,4.5,4.5,4.5,4.5,0,4.5,4.5,,0,0,0,0,1,0,1
Amoureuse,1992,99,NA,6.1,30,4.5,0,0,14.5,14.5,14.5,44.5,14.5,0,0,,0,0,0,0,0,0,0
40 gradi all'ombra del lenzuolo,1976,100,NA,4.7,34,0,14.5,4.5,24.5,24.5,24.5,4.5,4.5,0,4.5,,0,0,1,0,0,0,0
Lin shi rong,1979,108,NA,7.6,232,4.5,4.5,0,4.5,4.5,4.5,24.5,34.5,14.5,14.5,PG-13,1,0,0,0,0,0,0
Monty Python and the Holy Grail,1975,91,250000,8.4,60565,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,1,0,0,0,0
"Princess and the Pirate, The",1944,94,2000000,6.7,228,0,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
"Sabotier du Val de Loire, Le",1955,26,NA,7,13,4.5,0,0,0,14.5,0,24.5,44.5,0,4.5,,0,0,0,1,1,0,1
Waga koi wa moenu,1949,96,NA,7.3,24,0,0,0,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Ad Fundum,1993,98,NA,6.1,187,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Grito en el cielo, El",1998,101,NA,7,44,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Jona che visse nella balena,1994,100,NA,5.9,72,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Beyond the Pale,1999,96,350000,6.2,62,4.5,4.5,0,4.5,4.5,4.5,14.5,4.5,14.5,44.5,,0,0,0,1,0,0,0
"Store flip, Det",1997,85,NA,5.4,103,4.5,0,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Miserables, Les",1952,105,NA,6.8,84,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Maybe It's Love,1930,72,NA,5,32,4.5,4.5,4.5,24.5,14.5,14.5,24.5,4.5,0,4.5,,0,0,1,0,0,0,0
Four Hours to Kill!,1935,70,NA,5.2,13,0,0,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Rentadick,1972,94,NA,4.6,43,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Dentist II, The",1998,100,1800000,4.1,401,14.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
"Master and His Pupil, The",2003,87,NA,7.4,11,0,0,0,0,0,0,24.5,44.5,14.5,4.5,,0,0,0,0,1,0,0
"Prophecy, The",1995,98,8000000,6.4,4148,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,R,0,0,0,0,0,0,0
Buffalo Common,2001,23,NA,5.7,14,0,4.5,0,0,24.5,14.5,0,4.5,4.5,44.5,,0,0,0,0,0,0,1
"Man Betrayed, A",1941,82,250000,4.7,52,4.5,4.5,4.5,4.5,34.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Vice Squad, The",1931,81,NA,6.3,8,0,0,0,14.5,14.5,14.5,24.5,24.5,14.5,0,,0,0,0,0,0,0,0
Eternal Sunshine of the Spotless Mind,2004,108,20000000,8.6,46240,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,R,0,0,1,1,0,1,0
Sinatra,1988,112,NA,8.7,8,14.5,0,0,0,0,0,14.5,34.5,34.5,0,,0,0,0,1,0,0,0
Ai no borei,1978,104,NA,6.3,230,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
Tarka the Otter,1979,87,NA,6.4,46,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Last Waltz, The",1978,117,NA,7.8,2314,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,1,0,0
"Halbstarken, Die",1956,89,NA,7,31,0,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Original Sins,1994,108,NA,7,13,14.5,0,0,4.5,0,0,0,34.5,4.5,34.5,,0,0,0,0,0,0,0
Charrito,1984,90,NA,6.5,8,0,14.5,0,0,14.5,24.5,0,14.5,14.5,24.5,,0,0,1,0,0,0,0
Super-Rabbit,1943,8,NA,7.8,69,4.5,0,0,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,1,1,0,0,0,1
Titler,2000,6,NA,7.9,16,4.5,0,0,4.5,0,4.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,1
Noch pered Rozhdestvom,1913,41,NA,8.6,18,0,0,0,0,4.5,14.5,14.5,4.5,34.5,24.5,,0,0,1,0,0,0,1
"Suerte dormida, La",2003,110,NA,7.1,26,0,0,0,4.5,4.5,24.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Millhouse,1971,92,NA,6.7,52,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,1,0,0
"Bataillon du ciel, Le",1947,130,NA,5.9,6,0,0,0,14.5,0,34.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
Can que,1978,107,NA,7.3,128,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
Dark Tomorrow,2002,84,NA,5,7,24.5,14.5,0,0,14.5,0,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
When Tyrants Kiss,2004,93,4000,8.1,7,0,0,0,0,14.5,0,0,44.5,24.5,14.5,,0,0,0,0,0,0,0
Arakure,1969,87,NA,5.1,11,0,0,0,4.5,44.5,4.5,24.5,4.5,0,0,,0,0,0,1,0,0,0
"Verlorene Sohn, Der",1934,102,NA,6.4,19,0,0,0,4.5,4.5,14.5,14.5,34.5,4.5,24.5,,0,0,0,1,0,0,0
Plenilunio,1999,119,NA,6.5,112,4.5,4.5,4.5,4.5,24.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Dance Craze,1982,50,NA,8,19,4.5,0,0,0,0,4.5,0,24.5,14.5,45.5,,0,0,0,0,0,0,0
Thick as Thieves,1991,101,NA,6.8,11,0,0,0,4.5,24.5,4.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Santa Fe,1997,97,NA,5.2,73,4.5,4.5,14.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,R,0,0,1,1,0,0,0
Abbiamo solo fatto l'amore,1998,80,NA,3.9,12,4.5,4.5,0,14.5,4.5,34.5,24.5,0,0,0,,0,0,1,0,0,0,0
Condemned Women,1938,77,NA,5.7,28,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,0,,0,0,0,1,0,1,0
Blind Faith,1998,122,NA,6.6,120,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,R,0,0,0,1,0,0,0
Sta se zgodi kad se ljubav rodi,1984,103,NA,5,6,0,45.5,0,0,0,14.5,0,0,34.5,0,,0,0,1,0,0,0,0
Paris Blues,1961,98,NA,6.4,217,4.5,4.5,4.5,4.5,14.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
False Alarms,1936,18,NA,7,82,0,4.5,0,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,1,0,0,0,1
Autobank,2002,2,NA,6.8,9,0,0,0,14.5,14.5,14.5,0,24.5,24.5,24.5,,0,0,1,0,0,0,1
Slammed,2001,100,NA,4,26,14.5,4.5,14.5,0,4.5,14.5,4.5,0,4.5,34.5,,0,0,1,0,0,0,0
To Paris with Love,1955,78,NA,6.2,55,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
"Night Runner, The",1957,79,NA,6.3,6,0,0,0,0,34.5,14.5,34.5,0,0,14.5,,0,0,0,1,0,0,0
"Able's House Is Green, The",2003,13,6800,9.4,5,0,0,0,0,0,0,0,24.5,24.5,64.5,,0,0,0,1,0,0,1
Beijo 2348/72,1990,100,NA,6.5,16,4.5,4.5,0,4.5,0,24.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
"Wet Parade, The",1932,118,NA,6,34,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Akai kami no onna,1979,73,NA,5.1,20,4.5,0,14.5,4.5,34.5,14.5,0,4.5,4.5,24.5,,0,0,1,1,0,0,0
Wet Hot American Summer,2001,97,NA,6.2,3227,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,R,0,0,1,0,0,0,0
"Amigos, Los",1972,91,NA,4.7,52,0,4.5,14.5,24.5,24.5,14.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Learning Tree, The",1969,107,NA,6.5,113,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Vers l'Inde,2000,23,NA,9.1,6,0,0,0,0,0,0,34.5,14.5,0,45.5,,0,0,0,0,0,0,1
American Empire,1942,82,NA,7,27,0,0,4.5,0,4.5,24.5,44.5,14.5,0,4.5,,0,0,0,0,0,0,0
Command Decision,1948,112,3700000,7.5,262,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Chi sei?,1974,109,350000,3.1,84,14.5,4.5,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Brass Legend, The",1956,79,NA,5.5,14,0,0,14.5,14.5,14.5,24.5,4.5,4.5,14.5,0,,0,0,0,0,0,0,0
Jugular Wine: A Vampire Odyssey,1994,95,NA,3.6,37,34.5,14.5,14.5,4.5,4.5,0,4.5,0,4.5,14.5,,0,0,0,0,0,0,0
"Divorce of Lady X, The",1938,91,NA,6.8,152,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,0
Marie-Martine,1943,103,NA,6.8,10,0,0,0,0,0,24.5,0,14.5,44.5,34.5,,0,0,0,0,0,0,0
"Meeksville Ghost, The",2001,95,NA,4.8,35,14.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Mixed Nuts,1934,19,NA,7.2,8,0,0,0,0,14.5,24.5,14.5,45.5,0,0,,0,0,0,0,0,0,1
Pure Fiction,1998,100,NA,6.7,15,4.5,0,0,0,4.5,24.5,34.5,4.5,24.5,4.5,,0,0,0,1,0,0,0
Goodbye Gemini,1970,89,NA,6.2,8,0,0,0,14.5,14.5,34.5,0,0,24.5,14.5,,0,0,0,1,0,0,0
"Cry Baby Killer, The",1958,75,NA,3.5,35,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Shiqi sui de dan che,2001,113,NA,7.4,908,4.5,4.5,4.5,4.5,4.5,4.5,34.5,24.5,14.5,4.5,PG-13,0,0,0,1,0,0,0
Reel Pink,1965,6,NA,5.2,8,0,0,0,14.5,14.5,45.5,14.5,14.5,0,0,,0,1,0,0,0,0,1
Frau im Mond,1929,95,NA,7,131,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
SubUrbia,1996,121,NA,6.4,2148,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,R,0,0,1,1,0,0,0
Suzaki paradise: Akashingo,1956,81,NA,7.2,5,0,0,0,0,0,24.5,24.5,44.5,24.5,0,,0,0,0,1,0,0,0
Mixed Signals,1997,87,NA,4.8,56,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Jingi naki tatakai: Hiroshima shito hen,1973,100,NA,7.1,44,0,0,0,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,1,0,0,1,0,0,0
Never Ever,1996,110,NA,4.8,49,14.5,4.5,4.5,4.5,24.5,14.5,4.5,14.5,4.5,4.5,R,0,0,0,0,0,0,0
Abus de confiance,1938,88,NA,6.1,12,0,0,4.5,4.5,0,4.5,74.5,0,0,0,,0,0,0,1,0,0,0
Keung gaan 2 chai fook yau waak,1998,89,NA,4.3,14,0,4.5,24.5,4.5,0,34.5,0,4.5,14.5,4.5,,1,0,1,0,0,1,0
Don Quixote,1973,111,NA,6.7,11,0,0,0,0,0,4.5,14.5,14.5,0,45.5,,0,0,0,0,0,0,0
Scalps,1983,82,NA,3,52,24.5,14.5,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Night Shift,1982,105,NA,6.2,2639,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Legend of the Lone Ranger, The",1981,98,18000000,4.3,307,14.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Sans toit ni loi,1985,105,NA,7.6,489,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Fighting Father Dunne,1948,93,NA,7,35,0,0,4.5,0,14.5,14.5,34.5,24.5,14.5,0,,0,0,0,1,0,0,0
Creatures the World Forgot,1971,92,NA,3.4,74,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,0,,0,0,0,0,0,0,0
Venus and Mars,2001,94,NA,5.3,50,24.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,24.5,R,0,0,1,0,0,1,0
Chatterbox,1936,68,NA,5.4,32,0,0,14.5,14.5,4.5,4.5,24.5,4.5,4.5,14.5,,0,0,1,1,0,0,0
"Lost, Lost, Lost",1976,178,NA,6.4,9,24.5,0,0,0,0,34.5,0,24.5,24.5,0,,0,0,0,0,1,0,0
Haletudsen,2004,19,NA,6.9,14,0,0,0,0,4.5,24.5,34.5,24.5,4.5,0,,0,0,0,1,0,0,1
"Magnificent Ambersons, The",1942,131,850000,8,3407,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
While Supplies Last,2002,120,NA,6,13,4.5,0,0,0,4.5,24.5,4.5,0,4.5,44.5,,0,0,1,0,0,0,0
"Date, The",1999,7,NA,6.2,11,0,0,0,0,4.5,0,14.5,34.5,14.5,14.5,,0,0,1,0,0,0,1
Fraternity Row,1977,100,NA,6.1,68,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Ghosks Is the Bunk,1939,6,NA,6.7,9,0,0,0,0,24.5,0,45.5,14.5,0,14.5,,0,1,1,0,0,0,1
Inter-View,1999,45,NA,6.9,7,0,14.5,0,0,0,24.5,24.5,24.5,0,0,,0,0,0,1,0,0,0
Mouse in Manhattan,1945,8,NA,7.6,52,0,0,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,1,1,0,0,0,1
Old Man Rhythm,1935,75,NA,6.4,6,0,0,0,0,45.5,0,14.5,0,0,34.5,,0,0,1,0,0,0,0
Hot Millions,1968,106,NA,7.1,270,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Stripteaser,1995,74,NA,2.8,69,24.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Whoopee Party, The",1932,8,NA,6.1,32,0,4.5,4.5,4.5,4.5,4.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
You're Not Built That Way,1936,7,NA,4.7,8,0,14.5,14.5,14.5,24.5,14.5,24.5,0,0,0,,0,1,1,0,0,0,1
Ash Wednesday,1973,99,NA,3.5,110,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
American Madness,1932,75,NA,7.3,99,0,0,0,4.5,4.5,14.5,34.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
Going Hollywood: The War Years,1988,106,NA,7.1,14,0,4.5,0,0,0,14.5,14.5,14.5,14.5,34.5,,0,0,0,0,1,0,0
Strike Commando,1987,90,NA,2.2,49,34.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Belyy Bim - Chyornoe ukho,1970,182,NA,7.4,66,4.5,0,0,0,4.5,4.5,14.5,14.5,24.5,44.5,,0,0,0,1,0,0,0
"Secret Land, The",1948,71,NA,7.7,21,0,0,0,0,4.5,14.5,14.5,24.5,4.5,34.5,,0,0,0,0,1,0,0
Hamlet,1969,117,NA,6.3,122,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Divided Into Zero,1999,34,NA,4.8,26,34.5,4.5,0,14.5,14.5,4.5,0,14.5,4.5,14.5,,0,0,0,1,0,0,1
Alien degli abissi,1989,90,NA,2.8,85,24.5,24.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Up Periscope,1959,112,NA,6.6,208,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,1,0,0,1,0,0,0
Daring Game,1968,100,NA,5.8,6,0,0,0,14.5,34.5,14.5,0,14.5,0,14.5,,0,0,0,1,0,0,0
"Unsuspected, The",1947,103,NA,7.2,200,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Ghost Town,1956,77,100000,4.5,10,0,0,14.5,34.5,14.5,14.5,0,14.5,0,34.5,,0,0,0,0,0,0,0
Auntie Mame,1958,143,NA,7.5,2357,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,1,0,0,0
Mighty Morphin Power Rangers: The Movie,1995,95,NA,3.1,2250,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,PG,1,0,0,0,0,0,0
"Notte brava, La",1959,95,NA,7.8,30,0,0,4.5,0,0,14.5,34.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Venice/Venice,1992,110,NA,5.4,83,24.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
eRATicate,2003,9,NA,6,5,0,0,0,0,0,44.5,0,0,24.5,44.5,,0,0,1,0,0,0,1
Anna Christie,1930,89,376000,6.6,252,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Pour le plaisir,2004,82,NA,6.2,15,0,0,14.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,,0,0,1,0,0,0,0
Pett and Pott: A Fairy Story of the Suburbs,1934,29,NA,6.1,5,0,24.5,0,0,0,24.5,44.5,24.5,0,0,,0,0,1,0,0,0,1
Twee vorstinnen en een vorst,1981,102,NA,5.3,27,0,0,0,14.5,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Bacheha-Ye aseman,1997,89,180000,7.6,1499,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,34.5,,0,0,1,1,0,0,0
A tu per tu,1984,102,NA,4.5,18,14.5,4.5,14.5,0,24.5,24.5,14.5,0,0,14.5,,0,0,1,0,0,0,0
Deadly Nightshade,1953,61,NA,5.5,8,0,0,0,0,34.5,14.5,14.5,24.5,0,14.5,,0,0,0,0,0,0,0
Carry On... Up the Khyber,1968,88,NA,6.8,466,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
Young Lady Chatterley,1977,100,NA,4.8,167,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,14.5,,0,0,0,1,0,0,0
Parade of the Wooden Soldiers,1933,8,NA,5.8,12,0,0,4.5,4.5,4.5,24.5,24.5,4.5,4.5,4.5,,0,1,0,0,0,0,1
Metropolitan,1990,98,430000,7.1,1379,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,0,0
Gatos,2002,18,NA,7.8,5,0,0,0,0,0,44.5,24.5,0,0,44.5,,0,0,0,0,0,0,1
Against the Dying of the Light,2001,10,NA,5.8,40,4.5,0,0,0,0,4.5,14.5,14.5,14.5,45.5,,0,0,0,0,1,0,1
"Other Side of Heaven, The",2001,113,7000000,6.5,683,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,34.5,PG,0,0,0,1,0,0,0
"Desperate Chance for Ellery Queen, A",1942,70,NA,6.2,5,0,0,0,0,24.5,44.5,44.5,0,0,0,,0,0,0,0,0,0,0
Inevitable Grace,1994,100,NA,3.1,30,64.5,0,0,0,0,4.5,0,4.5,0,34.5,,0,0,0,0,0,0,0
Perdutoamor,2003,115,NA,6.3,23,4.5,4.5,4.5,4.5,4.5,24.5,34.5,0,14.5,4.5,,0,0,0,1,0,0,0
Lola + Bilidikid,1999,93,NA,7.4,249,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
"Stars Are Beautiful, The",1974,19,NA,5.5,46,4.5,0,4.5,4.5,24.5,34.5,14.5,0,0,14.5,,0,0,0,0,0,0,1
City Paradise,2004,3,NA,5.1,6,0,0,0,0,14.5,0,14.5,34.5,14.5,14.5,,0,1,0,0,0,0,1
Shree 420,1955,168,NA,7.8,71,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,44.5,,0,0,0,1,0,1,0
Somberman's aktie,1999,94,NA,7.3,34,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,34.5,,0,0,1,1,0,0,0
Sophiatown,2003,82,NA,8.6,22,0,0,0,4.5,4.5,4.5,4.5,4.5,24.5,44.5,,0,0,0,0,1,0,0
Road Movie,1974,88,NA,5.9,21,0,0,4.5,4.5,4.5,34.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Joy of Living,1938,90,NA,6.8,68,0,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Traitorous,1976,90,NA,8.3,8,0,0,0,34.5,0,14.5,14.5,0,24.5,14.5,,0,0,0,0,0,0,0
House on Haunted Hill,1959,75,200000,6.6,1608,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Kulkurin valssi,1941,104,NA,7.4,32,0,0,0,4.5,4.5,4.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,1,0
Deadwood Dick,1940,285,NA,8.1,8,0,0,0,0,14.5,14.5,14.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
Berlin-Yerushalaim,1989,89,NA,6.4,11,0,0,0,14.5,4.5,4.5,4.5,44.5,4.5,0,,0,0,0,1,0,0,0
Dennis the Menace,1993,94,NA,4.8,3579,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,PG,0,0,1,0,0,0,0
Deadly Stranger,1988,94,NA,3.2,7,24.5,0,0,24.5,0,14.5,24.5,0,0,0,,0,0,0,0,0,0,0
Cleopatra Jones,1973,89,NA,5.2,348,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
Sitting in Limbo,1986,96,NA,6.7,9,14.5,0,0,0,14.5,14.5,24.5,44.5,0,0,,0,0,0,0,0,0,0
Crossing Cords,2001,28,NA,2.6,28,24.5,14.5,14.5,4.5,4.5,4.5,0,4.5,14.5,24.5,,0,0,0,0,0,0,1
"Postman Always Rings Twice, The",1946,113,NA,7.6,2188,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Crying Freeman,1995,102,NA,6.5,2372,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,1,0,0,0,0,0,0
"Femme du boulanger, La",1938,133,NA,8.3,202,0,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,45.5,,0,0,1,0,0,0,0
+1 -1,1987,7,NA,9.4,6,0,0,0,0,0,0,0,0,45.5,45.5,,0,1,1,0,0,0,1
"Real Bruce Lee, The",1973,120,NA,7.1,42,14.5,4.5,0,4.5,14.5,14.5,4.5,14.5,14.5,14.5,,1,0,0,0,1,0,0
Ek Din Pratidin,1979,95,NA,9,9,0,0,0,0,0,0,24.5,14.5,14.5,45.5,,0,0,0,0,0,0,0
Trial and Error,1997,98,NA,5.5,1722,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
Eugenie,1970,92,NA,5.6,127,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Who Killed Teddy Bear,1965,91,NA,6.4,72,0,4.5,0,4.5,4.5,4.5,14.5,34.5,14.5,24.5,,0,0,0,1,0,0,0
Burnt Eden,1997,81,NA,6.7,6,0,0,0,0,34.5,14.5,34.5,0,0,14.5,,0,0,0,0,0,0,0
